host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,has_reviews,first_review_missing,last_review_missing,days_since_first_review,days_since_last_review,has_availability_miss,superhost_missing,host_tenure_days,last_scraped_collected_days,room_type_Entire home/apt,room_type_Private room,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in hotel,neighbourhood_cleansed_EIGHTH WARD,neighbourhood_cleansed_ELEVENTH WARD,neighbourhood_cleansed_FIFTEENTH WARD,neighbourhood_cleansed_FIFTH WARD,neighbourhood_cleansed_FIRST WARD,neighbourhood_cleansed_FOURTEENTH WARD,neighbourhood_cleansed_FOURTH WARD,neighbourhood_cleansed_NINTH WARD,neighbourhood_cleansed_SECOND WARD,neighbourhood_cleansed_SEVENTH WARD,neighbourhood_cleansed_SIXTH WARD,neighbourhood_cleansed_TENTH WARD,neighbourhood_cleansed_THIRD WARD,neighbourhood_cleansed_THIRTEENTH WARD,neighbourhood_cleansed_TWELFTH WARD,amenity__Wifi,amenity__Smoke_alarm,amenity__Kitchen,amenity__Carbon_monoxide_alarm,amenity__Hot_water,amenity__Hangers,amenity__Cooking_basics,amenity__Dishes_and_silverware,amenity__Microwave,amenity__Bed_linens,amenity__Self_check-in,amenity__Iron,amenity__TV,amenity__Refrigerator,amenity__Essentials,amenity__Fire_extinguisher,amenity__Shampoo,amenity__First_aid_kit,amenity__Long_term_stays_allowed,amenity__Hair_dryer,amenity__Cleaning_products,amenity__Free_street_parking,amenity__Freezer,amenity__Dining_table,amenity__Exterior_security_cameras_on_property,amenity__Free_parking_on_premises,amenity__Coffee,amenity__Extra_pillows_and_blankets,amenity__Conditioner,amenity__Heating,amenity__Oven,amenity__Body_soap,amenity__Dedicated_workspace,amenity__Toaster,amenity__Dishwasher,amenity__Hot_water_kettle,amenity__Bathtub,amenity__Shower_gel,amenity__Air_conditioning,amenity__Stove,amenities_count,bathroom_private,encoded_host_response_time
100.0,85.0,0,1,1,1,0,42.674853495878494,-73.81692445092622,4,1.0,2.0,2.0,153.0,1,120,1,2,120,120,1.0,120.0,1,14,31,61,336,79,69,5,59,24,255,39015.0,4.97,4.99,4.99,4.95,4.96,4.87,4.94,0,1,5.62,1,0,0,471,50,0,0,1410,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,35,1,4
100.0,30.0,0,4,6,1,1,42.65909,-73.75691,2,1.0,2.0,1.0,70.0,14,365,14,14,365,365,14.0,365.0,1,28,58,88,268,2,1,0,86,1,28,1960.0,4.0,3.5,5.0,3.0,4.0,2.5,4.0,0,3,0.12,1,0,0,570,193,0,0,885,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,34,1,2
100.0,92.0,1,3,5,0,1,42.6689614,-73.7890379,1,2.0,0.0,1.0,40.0,28,365,28,28,365,365,28.0,365.0,1,29,59,89,269,0,0,0,87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,1,1,4164,4164,0,0,881,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,23,0,4
100.0,100.0,1,17,17,1,1,42.66368,-73.78128,1,1.0,1.0,1.0,56.0,20,365,20,20,365,365,20.0,365.0,1,0,0,0,246,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,1,1,4164,4164,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,45,0,4
100.0,100.0,1,1,1,0,1,42.67105,-73.7995,2,1.0,1.0,2.0,85.0,7,730,7,7,1125,1125,7.0,1125.0,1,0,8,38,210,9,4,0,35,5,56,4760.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,0,1,0.54,1,0,0,546,84,0,0,3125,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,4
100.0,100.0,0,6,6,1,1,42.6524924,-73.7674361,4,1.0,1.0,3.0,79.0,1,365,1,2,365,365,1.3,365.0,1,15,44,72,252,76,54,4,70,37,255,20145.0,4.82,4.82,4.88,4.92,4.95,4.38,4.76,0,6,4.41,1,0,0,566,60,0,0,2520,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,43,1,4
100.0,98.0,0,2,2,1,1,42.66259,-73.7733,1,0.5,1.0,1.0,79.0,2,365,2,2,365,365,2.0,365.0,1,29,59,89,268,25,17,2,86,15,102,8058.0,4.84,4.92,4.84,4.84,4.76,4.36,4.72,0,2,1.45,1,0,0,564,64,0,0,573,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,3
100.0,100.0,0,6,6,1,1,42.65274,-73.76779,4,1.0,1.0,3.0,79.0,1,365,1,2,365,365,1.3,365.0,1,26,55,82,262,83,42,3,80,46,252,19908.0,4.71,4.78,4.83,4.88,4.94,4.45,4.72,0,6,4.78,1,0,0,570,53,0,0,2520,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,43,1,4
100.0,100.0,0,1,1,0,1,42.6586049,-73.76803290000001,3,1.0,1.0,1.0,106.0,2,90,2,2,90,90,2.0,90.0,1,16,46,76,255,16,9,1,73,9,54,5724.0,4.63,4.94,4.38,4.94,4.75,4.75,4.69,0,1,0.94,1,0,0,559,65,0,0,567,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,1,4
100.0,100.0,1,17,17,1,1,42.66428,-73.79249,1,1.5,1.0,1.0,52.0,28,365,28,28,365,365,28.0,365.0,1,0,0,0,180,2,1,0,0,2,56,2912.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,17,0.15,1,0,0,449,360,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,47,0,4
100.0,98.0,0,2,4,1,1,42.65845,-73.75926,2,1.0,0.0,0.0,70.0,30,365,30,30,365,365,30.0,365.0,1,0,0,6,186,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,1,1,4164,4164,0,0,1008,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,1,2
97.0,96.0,1,23,38,1,1,42.65314,-73.7653,4,2.0,2.0,2.0,154.0,2,365,2,2,365,365,2.0,365.0,1,21,48,48,48,61,46,0,48,25,255,39270.0,4.97,4.97,4.97,4.95,4.89,4.85,4.93,0,21,3.78,1,0,0,533,85,0,0,2523,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,36,1,4
97.0,96.0,1,23,38,1,1,42.64442,-73.77938,6,2.0,4.0,4.0,231.0,2,365,2,2,365,365,2.0,365.0,1,26,48,48,48,24,17,0,48,14,102,23562.0,4.96,4.88,4.92,4.88,4.88,4.88,4.83,0,21,1.62,1,0,0,492,91,0,0,2523,49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,36,1,4
100.0,100.0,1,3,3,1,0,42.66894,-73.79549,6,2.0,3.0,3.0,113.0,1,365,2,4,1125,1125,3.0,1125.0,1,0,18,43,202,56,29,0,40,40,174,19662.0,4.95,4.95,4.95,4.98,4.98,4.89,4.95,1,2,3.51,1,0,0,526,104,0,0,1406,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,46,1,4
100.0,99.0,0,5,8,1,1,42.6534205,-73.7639758,2,1.0,0.0,1.0,80.0,1,365,1,1,365,365,1.0,365.0,1,30,59,59,59,29,18,0,59,16,108,8640.0,4.83,4.86,4.86,4.72,4.97,4.86,4.83,0,5,1.85,1,0,0,518,115,0,0,3742,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,44,1,4
100.0,99.0,0,5,8,1,1,42.65227,-73.7646,2,1.0,0.0,1.0,81.0,1,365,1,1,365,365,1.0,365.0,1,24,53,53,53,35,26,1,53,12,156,12636.0,4.94,4.89,4.91,4.94,4.97,4.83,4.8,0,5,2.35,1,0,0,495,67,0,0,3742,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,45,1,4
100.0,99.0,0,5,8,1,1,42.6524,-73.76351,2,1.0,0.0,1.0,72.0,1,365,1,1,365,365,1.0,365.0,1,23,52,52,52,29,26,2,52,5,156,11232.0,4.79,4.72,4.72,4.86,4.66,4.72,4.66,0,5,1.86,1,0,0,515,66,0,0,3742,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,45,1,4
100.0,100.0,1,1,1,1,1,42.65327,-73.76181,3,1.0,1.0,2.0,100.0,1,1125,1,1,1,1125,1.0,980.3,1,1,12,24,105,178,143,11,24,68,255,25500.0,4.94,4.93,4.91,4.94,4.95,4.91,4.9,0,1,11.56,1,0,0,511,51,0,0,3905,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,26,1,4
100.0,100.0,1,17,17,1,1,42.66612,-73.79275,1,1.5,1.0,1.0,65.0,28,365,28,28,365,365,28.0,365.0,1,0,0,0,137,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,1,1,4164,4164,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,48,0,4
100.0,99.0,1,17,17,1,1,42.65333,-73.7711,4,1.0,2.0,0.0,126.0,1,1125,1,2,1125,1125,1.3,1125.0,1,11,11,26,300,33,31,0,23,13,186,23436.0,4.91,4.91,4.82,4.91,4.97,4.91,4.79,0,14,2.58,1,0,0,432,85,0,0,3793,49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12,1,4
100.0,99.0,1,17,17,1,1,42.66215,-73.79048,2,1.0,1.0,1.0,91.0,1,1125,1,2,1125,1125,1.3,1125.0,1,10,40,70,344,44,35,3,67,19,210,19110.0,4.86,4.93,4.8,4.98,4.89,4.8,4.75,0,14,2.93,1,0,0,498,71,0,0,3793,49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4
100.0,27.0,0,6,11,1,1,42.6605291,-73.7831549,1,1.0,1.0,1.0,34.0,28,365,28,28,365,365,28.0,365.0,1,28,58,88,363,0,0,0,86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,1,1,4164,4164,0,0,3860,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35,0,4
100.0,100.0,0,1250,2692,1,1,42.655732,-73.764735,2,1.0,1.0,1.0,216.0,5,1125,5,5,1125,1125,5.0,1125.0,1,29,59,89,355,0,0,0,87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0,1,1,4164,4164,0,0,3171,50,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,34,1,4
100.0,100.0,1,17,17,1,1,42.66269,-73.78163,1,1.0,1.0,1.0,56.0,30,365,27,30,365,365,29.8,365.0,1,29,58,88,363,0,0,0,86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,1,1,4164,4164,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,48,0,4
100.0,100.0,1,17,17,1,1,42.6639,-73.7927,1,1.5,1.0,1.0,56.0,28,365,28,28,365,365,28.0,365.0,1,0,0,0,246,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,1,1,4164,4164,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,49,0,4
100.0,84.0,1,13,13,1,1,42.67318,-73.79345,1,1.5,1.0,1.0,86.0,4,22,4,4,22,22,4.0,22.0,1,28,58,88,88,4,4,0,86,2,32,2752.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,13,0.33,1,0,0,411,115,0,0,4109,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,48,0,2
100.0,100.0,0,1,1,1,1,42.65812,-73.81912,4,1.5,2.0,2.0,199.0,3,90,3,3,90,90,3.0,90.0,-1,21,51,81,355,0,0,0,78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,1,1,4164,4164,1,0,3012,49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,1,2
100.0,98.0,0,2,2,1,1,42.66332540000001,-73.77422550000001,4,1.0,3.0,3.0,120.0,3,365,3,3,365,365,3.0,365.0,1,27,57,87,362,15,15,0,85,5,90,10800.0,4.2,4.33,4.33,4.4,4.6,3.8,4.2,0,2,1.26,1,0,0,406,87,0,0,573,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,3
100.0,92.0,1,3,5,0,1,42.66859,-73.78832,1,1.0,1.0,1.0,55.0,28,365,28,28,365,365,28.0,365.0,1,29,59,89,364,3,2,1,87,1,112,6160.0,5.0,4.67,4.67,4.67,5.0,4.67,4.67,0,3,0.25,1,0,0,416,55,0,0,881,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,22,0,4
100.0,88.0,1,3,5,1,1,42.66955,-73.78542,5,1.0,3.0,3.0,111.0,3,300,3,3,300,300,3.0,300.0,1,13,38,68,343,11,9,0,66,4,54,5994.0,5.0,4.91,4.91,5.0,5.0,4.73,5.0,0,2,0.85,1,0,0,438,113,0,0,3624,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,37,1,4
100.0,100.0,0,5,10,1,1,42.66095,-73.77813,3,1.0,1.0,1.0,122.0,1,365,1,1,1125,1125,1.0,1125.0,1,29,59,89,364,40,37,2,86,11,222,27084.0,4.48,4.68,4.65,4.73,4.88,4.25,4.6,1,3,3.1,1,0,0,435,69,0,0,649,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,32,1,4
100.0,100.0,0,5,10,1,1,42.66104,-73.77971,6,1.0,3.0,4.0,137.0,1,365,1,1,1125,1125,1.0,1125.0,1,26,53,55,330,20,16,3,53,8,96,13152.0,4.2,4.16,4.32,4.21,4.37,3.95,4.16,1,3,1.49,1,0,0,453,64,0,0,649,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,44,1,4
100.0,96.0,1,1,1,1,1,42.65507161089614,-73.76475094677727,3,1.0,1.0,2.0,155.0,1,28,2,3,28,28,2.7,28.0,1,21,47,73,253,61,61,1,71,9,255,39525.0,4.92,4.93,4.98,4.93,4.97,4.82,4.89,0,1,6.1,1,0,0,349,80,0,0,3273,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,66,1,4
100.0,100.0,0,6,6,1,1,42.65173,-73.76786,4,1.0,1.0,3.0,74.0,1,365,1,2,365,365,1.3,365.0,1,11,32,52,231,77,68,4,49,27,255,18870.0,4.78,4.83,4.9,4.86,4.9,4.43,4.81,0,6,5.88,1,0,0,441,57,0,0,2520,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,43,1,4
100.0,86.0,0,3,3,1,1,42.65046806904435,-73.7643479581064,2,1.0,1.0,1.0,117.0,2,365,1,4,365,365,3.7,365.0,1,0,0,0,105,2,2,0,0,2,12,1404.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,0.17,1,0,0,401,392,0,0,632,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37,1,4
100.0,100.0,1,17,26,1,1,42.65507057171404,-73.76151133328676,2,1.0,1.0,1.0,88.0,1,30,1,2,30,30,1.0,30.0,1,9,39,69,158,32,30,2,66,13,180,15840.0,4.94,4.94,4.81,4.91,4.97,4.88,4.94,0,17,2.52,1,0,0,429,67,0,0,1785,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,31,1,4
100.0,92.0,0,1,1,1,1,42.6425,-73.75889,1,1.0,1.0,1.0,59.0,1,365,1,1,365,365,1.0,365.0,1,30,60,90,364,40,37,0,87,13,222,13098.0,4.8,4.75,4.85,4.78,4.8,4.43,4.88,0,1,3.21,1,0,0,422,102,0,0,474,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,4
100.0,100.0,1,1,3,1,1,42.65941683202992,-73.78360267728567,1,1.0,1.0,1.0,50.0,3,365,3,3,365,365,3.0,365.0,1,25,55,85,360,5,5,0,83,4,30,1500.0,4.2,4.6,4.4,5.0,4.8,4.6,4.2,0,1,0.42,1,0,0,408,85,0,0,435,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4
100.0,100.0,1,17,17,1,1,42.665179051217486,-73.79260147965597,1,1.5,1.0,1.0,52.0,28,365,28,28,365,365,28.0,365.0,1,28,58,88,363,0,0,0,86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,1,1,4164,4164,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,49,0,4
100.0,89.0,1,1,1,1,0,42.6551298,-73.75842949999999,2,1.0,1.0,1.0,123.0,1,365,1,1,365,365,1.0,365.0,1,30,60,90,364,11,11,0,87,3,66,8118.0,4.73,4.82,4.27,4.73,4.82,4.45,4.64,0,1,0.92,1,0,0,408,92,0,0,2843,49,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1,3
